Section,Target Set,Count,Column4,Row,Col,RawDataPath,File Name[1],File Name[2],Plate Barcode,IBT Barcode,Conc1,CELL LINE,RUN,SET,notes,MetaPath,Conc,Cmpd1,Func,LIB_WELL_ID,TimePoint,CellLine,PlateID,Count_FA,Count_RZ,Count_Unit,Count_GRI
A - 11,Summary,10984,,A,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28613_1\4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,CC_AOD8_map.xlsx,28613,CC_AOD8,1.e-008,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""BMS-536924""","""sing""",8364.0,0.0,0.0,28613,-5.48859543817528e-002,1.93401015228426,-5.55042975768465e-002,1.03021183948331
A - 12,Summary,10931,,A,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28613_1\4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,CC_AOD8_map.xlsx,28613,CC_AOD8,1.e-008,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""BEXAROTENE""","""sing""",8358.0,0.0,0.0,28613,-4.97959183673469e-002,1.75465313028765,-5.03569173991162e-002,1.02745829222176
A - 13,Summary,11033,,A,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28613_1\4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,CC_AOD8_map.xlsx,28613,CC_AOD8,1.e-008,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""CEDIRANIB""","""sing""",8373.0,0.0,0.0,28613,-5.95918367346939e-002,2.09983079526227,-6.02631962317292e-002,1.03274908132978
A - 14,Summary,9768,,A,14,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28613_1\4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,CC_AOD8_map.xlsx,28613,CC_AOD8,1.e-008,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""CANERTINIB""","""sing""",8372.0,0.0,0.0,28613,6.18967587034814e-002,-2.18104906937394,6.25940853688146e-002,0.964462082379944
A - 15,Summary,10156,,A,15,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28613_1\4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,CC_AOD8_map.xlsx,28613,CC_AOD8,1.e-008,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""CI 1040""","""sing""",8378.0,0.0,0.0,28613,2.46338535414166e-002,-0.868020304568528,2.49113776526004e-002,0.986051451634224
A - 16,Summary,9978,,A,16,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28613_1\4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,CC_AOD8_map.xlsx,28613,CC_AOD8,1.e-008,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""CYCLOPAMINE""","""sing""",8381.0,0.0,0.0,28613,4.17286914765906e-002,-1.47038917089679,4.21988054193172e-002,0.976222087171112
A - 17,Summary,10822,,A,17,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28613_1\4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,CC_AOD8_map.xlsx,28613,CC_AOD8,1.e-008,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""LENALIDOMIDE""","""sing""",8410.0,0.0,0.0,28613,-3.93277310924369e-002,1.38578680203046,-3.97707959015199e-002,1.02176500576326
A - 18,Summary,8433,,A,18,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28613_1\4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,CC_AOD8_map.xlsx,28613,CC_AOD8,1.e-008,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""DASATINIB""","""sing""",8382.0,0.0,0.0,28613,0.190108043217287,-6.69881556683587,0.192249793619191,0.88510286190052
A - 19,Summary,9677,,A,19,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28613_1\4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,CC_AOD8_map.xlsx,28613,CC_AOD8,1.e-008,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""PD 0325901 ""","""sing""",8431.0,0.0,0.0,28613,7.06362545018007e-002,-2.48900169204738,7.14320400135968e-002,0.959309550220868
A - 20,Summary,9570,,A,20,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28613_1\4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,CC_AOD8_map.xlsx,28613,CC_AOD8,1.e-008,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""17-DMAG""","""sing""",8338.0,0.0,0.0,28613,8.09123649459784e-002,-2.85109983079526,8.18239207497693e-002,0.953206294248061
A - 21,Summary,11640,,A,21,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28613_1\4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,CC_AOD8_map.xlsx,28613,CC_AOD8,1.e-008,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""PERIFOSINE""","""sing""",8437.0,0.0,0.0,28613,-0.117887154861945,4.15397631133672,-0.119215267323848,1.06352742233301
A - 22,Summary,10928,,A,22,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28613_1\4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,CC_AOD8_map.xlsx,28613,CC_AOD8,1.e-008,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""CHIR 258""","""sing""",8374.0,0.0,0.0,28613,-4.95078031212486e-002,1.74450084602369,-5.00655562569805e-002,1.027302144091
A - 23,Summary,544,,A,23,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28613_1\4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,CC_AOD8_map.xlsx,28613,CC_AOD8,1.e-005,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,1.0E-5,"""KPT330""","""DRC1""",0.0,0.0,0.0,28613,0.947755102040816,-33.3959390862944,0.95843247705531,-0.126387288526024
A - 24,Summary,10254,,A,24,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28613_1\4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,CC_AOD8_map.xlsx,28613,CC_AOD8,1.e-008,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,0.0,"""NEG""",0.0,0.0,0.0,28613,1.52220888355342e-002,-0.536379018612521,1.53935803428349e-002,0.991410316206874
B - 1,Summary,11283,,B,1,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28613_1\4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,CC_AOD8_map.xlsx,28613,CC_AOD8,1.e-008,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,0.0,"""NEG""",0.0,0.0,0.0,28613,-8.36014405762304e-002,2.94585448392555,-8.45432914097023e-002,1.04556949872157
B - 2,Summary,153,,B,2,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28613_1\4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,CC_AOD8_map.xlsx,28613,CC_AOD8,1.e-005,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,1.0E-5,"""doxorubicin""","""POS""",0.0,0.0,0.0,28613,0.98530612244898,-34.7191201353638,0.99640654591366,-0.388020582037262
B - 3,Summary,10876,,B,3,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28613_1\4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,CC_AOD8_map.xlsx,28613,CC_AOD8,1.e-008,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""Etoposide  ""","""sing""",17664.0,0.0,0.0,28613,-4.4513805522209e-002,1.56852791878173,-4.50152964599621e-002,1.02459066350856
B - 4,Summary,11367,,B,4,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28613_1\4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,CC_AOD8_map.xlsx,28613,CC_AOD8,1.e-008,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""Allopurinol""","""sing""",17607.0,0.0,0.0,28613,-9.16686674669869e-002,3.23011844331641,-9.27014033895013e-002,1.04983126808971
B - 5,Summary,8000,,B,5,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28613_1\4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,CC_AOD8_map.xlsx,28613,CC_AOD8,1.e-008,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""Epirubicin hydrochloride""","""sing""",17643.0,0.0,0.0,28613,0.231692677070828,-8.16412859560068,0.23430291846744,0.857426468305829
B - 6,Summary,11402,,B,6,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28613_1\4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,CC_AOD8_map.xlsx,28613,CC_AOD8,1.e-008,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""Thalidomide  ""","""sing""",17630.0,0.0,0.0,28613,-9.5030012004802e-002,3.34856175972927,-9.61006167144175e-002,1.05160031967276
B - 7,Summary,10549,,B,7,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28613_1\4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,CC_AOD8_map.xlsx,28613,CC_AOD8,1.e-008,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""Tretinoin""","""sing""",17665.0,0.0,0.0,28613,-1.31092436974789e-002,0.461928934010152,-1.32569319671733e-002,1.00732235619106
B - 8,Summary,10130,,B,8,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28613_1\4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,CC_AOD8_map.xlsx,28613,CC_AOD8,1.e-008,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""Bendamustine hydrochloride""","""sing""",17714.0,0.0,0.0,28613,2.71308523409364e-002,-0.956006768189509,2.74365075511096e-002,0.984623471711801
B - 9,Summary,10301,,B,9,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28613_1\4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,CC_AOD8_map.xlsx,28613,CC_AOD8,1.e-008,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""Vemurafenib  ""","""sing""",17693.0,0.0,0.0,28613,1.07082833133253e-002,-0.377326565143824,1.0828922449376e-002,0.993967318842452
B - 10,Summary,10831,,B,10,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28613_1\4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,CC_AOD8_map.xlsx,28613,CC_AOD8,1.e-008,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""Pentostatin""","""sing""",17638.0,0.0,0.0,28613,-4.01920768307322e-002,1.41624365482233,-4.0644879327927e-002,1.02223665203282
B - 11,Summary,11517,,B,11,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28613_1\4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,CC_AOD8_map.xlsx,28613,CC_AOD8,1.e-008,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""Vandetanib""","""sing""",17672.0,0.0,0.0,28613,-0.106074429771909,3.73773265651438,-0.107269460496285,1.0573855519929
B - 12,Summary,10500,,B,12,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28613_1\4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,CC_AOD8_map.xlsx,28613,CC_AOD8,1.e-008,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""Sorafenib""","""sing""",17654.0,0.0,0.0,28613,-8.40336134453779e-003,0.296108291032149,-8.49803331229058e-003,1.00470170339789
B - 13,Summary,11742,,B,13,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\raw data\run2\4x_DAPI\4x_DAPI_28613_1\4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,4x_DAPI_28613_1.2019.09.25.16.22.08.CSV,CC_AOD8_map.xlsx,28613,CC_AOD8,1.e-008,A2780ip2,2,2,20190916,\\CTCRFile1.ad.tamhsc.edu\CTCR-Stor1$\MDA_KatelynFosterHandley_AnilSood\screen\PlateMaps\CC_AOD8_map.xlsx,0.0,"""Abiraterone""","""sing""",17650.0,0.0,0.0,28613,-0.127683073229292,4.49915397631134,-0.129121546156461,1.06858536430997
